Accession Number,EC,Species,Label,Enzyme,Reaction ID,Mechanism,Substrates,Products,Km,Kcat,Inhibitors,KI,Keq
WP_001008532.1,1.1.1.100,Escherichia coli,R349,3-oxoacyl-[acyl-carrier-protein] reductase,R04543,MRL,C00006; C04633,C00005; C00080; C05762,Km_C00005: 0.01; Km_C00080: 1.980178118; Km_C05762: 0.6848361773333332; Km_C00006: 0.064330414; Km_C04633: 0.6848361773333332,Kcat_F: 0.049053546; Kcat_R: 0.59,C00006;C04619;C04620;C16220;C05750;C05757;C05762;C04633;C04618;C04688;C05756;C05746;C05747;C01271;C05759;C16219;C05753;C05744;C00005;C00685;C00080,C04633_KI: 0.43518429259999997;C05762_KI: 0.43518429259999997;C05746_KI: 0.43518429259999997;C05747_KI: 0.43518429259999997;C00080_KI: 1.980178118;C04688_KI: 0.43518429259999997;C00005_KI: 0.030566752;C05759_KI: 0.43518429259999997;C01271_KI: 0.43518429259999997;C04620_KI: 0.43518429259999997;C16220_KI: 0.055316702;C00685_KI: 0.43518429259999997;C16219_KI: 0.045529477;C04618_KI: 0.43518429259999997;C00006_KI: 0.064330414;C05756_KI: 0.43518429259999997;C05744_KI: 0.43518429259999997;C04619_KI: 0.43518429259999997;C05757_KI: 0.43518429259999997;C05750_KI: 0.43518429259999997;C05753_KI: 0.43518429259999997,Keq: 1
WP_001008532.1,1.1.1.100,Escherichia coli,R350,3-oxoacyl-[acyl-carrier-protein] reductase,R04566,MRL,C00006; C04688,C00005; C00080; C05759,Km_C00005: 0.01; Km_C00080: 1.980178118; Km_C05759: 0.6848361773333332; Km_C00006: 0.064330414; Km_C04688: 0.6848361773333332,Kcat_F: 0.049053546; Kcat_R: 0.59,C00006;C04619;C04620;C16220;C05750;C05757;C05762;C04633;C04618;C04688;C05756;C05746;C05747;C01271;C05759;C16219;C05753;C05744;C00005;C00685;C00080,C04633_KI: 0.43518429259999997;C05762_KI: 0.43518429259999997;C05746_KI: 0.43518429259999997;C05747_KI: 0.43518429259999997;C00080_KI: 1.980178118;C04688_KI: 0.43518429259999997;C00005_KI: 0.030566752;C05759_KI: 0.43518429259999997;C01271_KI: 0.43518429259999997;C04620_KI: 0.43518429259999997;C16220_KI: 0.055316702;C00685_KI: 0.43518429259999997;C16219_KI: 0.045529477;C04618_KI: 0.43518429259999997;C00006_KI: 0.064330414;C05756_KI: 0.43518429259999997;C05744_KI: 0.43518429259999997;C04619_KI: 0.43518429259999997;C05757_KI: 0.43518429259999997;C05750_KI: 0.43518429259999997;C05753_KI: 0.43518429259999997,Keq: 1
WP_001008532.1,1.1.1.100,Escherichia coli,R351,3-oxoacyl-[acyl-carrier-protein] reductase,R04953,MRL,C00006; C05747,C00005; C00080; C05746,Km_C00005: 0.01; Km_C00080: 1.980178118; Km_C05746: 0.6848361773333332; Km_C00006: 0.064330414; Km_C05747: 0.6848361773333332,Kcat_F: 0.049053546; Kcat_R: 0.59,C00006;C04619;C04620;C16220;C05750;C05757;C05762;C04633;C04618;C04688;C05756;C05746;C05747;C01271;C05759;C16219;C05753;C05744;C00005;C00685;C00080,C04633_KI: 0.43518429259999997;C05762_KI: 0.43518429259999997;C05746_KI: 0.43518429259999997;C05747_KI: 0.43518429259999997;C00080_KI: 1.980178118;C04688_KI: 0.43518429259999997;C00005_KI: 0.030566752;C05759_KI: 0.43518429259999997;C01271_KI: 0.43518429259999997;C04620_KI: 0.43518429259999997;C16220_KI: 0.055316702;C00685_KI: 0.43518429259999997;C16219_KI: 0.045529477;C04618_KI: 0.43518429259999997;C00006_KI: 0.064330414;C05756_KI: 0.43518429259999997;C05744_KI: 0.43518429259999997;C04619_KI: 0.43518429259999997;C05757_KI: 0.43518429259999997;C05750_KI: 0.43518429259999997;C05753_KI: 0.43518429259999997,Keq: 1
WP_001008532.1,1.1.1.100,Escherichia coli,R352,3-oxoacyl-[acyl-carrier-protein] reductase,R04964,MRL,C00006; C05757,C00005; C00080; C05756,Km_C00005: 0.01; Km_C00080: 1.980178118; Km_C05756: 0.6848361773333332; Km_C00006: 0.064330414; Km_C05757: 0.6848361773333332,Kcat_F: 0.049053546; Kcat_R: 0.59,C00006;C04619;C04620;C16220;C05750;C05757;C05762;C04633;C04618;C04688;C05756;C05746;C05747;C01271;C05759;C16219;C05753;C05744;C00005;C00685;C00080,C04633_KI: 0.43518429259999997;C05762_KI: 0.43518429259999997;C05746_KI: 0.43518429259999997;C05747_KI: 0.43518429259999997;C00080_KI: 1.980178118;C04688_KI: 0.43518429259999997;C00005_KI: 0.030566752;C05759_KI: 0.43518429259999997;C01271_KI: 0.43518429259999997;C04620_KI: 0.43518429259999997;C16220_KI: 0.055316702;C00685_KI: 0.43518429259999997;C16219_KI: 0.045529477;C04618_KI: 0.43518429259999997;C00006_KI: 0.064330414;C05756_KI: 0.43518429259999997;C05744_KI: 0.43518429259999997;C04619_KI: 0.43518429259999997;C05757_KI: 0.43518429259999997;C05750_KI: 0.43518429259999997;C05753_KI: 0.43518429259999997,Keq: 1
WP_001008532.1,1.1.1.100,Escherichia coli,R353,3-oxoacyl-[acyl-carrier-protein] reductase,R07763,MRL,C00005; C00080; C16219,C00006; C16220,Km_C00006: 0.064330414; Km_C16220: 0.055316702; Km_C00005: 0.01; Km_C00080: 1.980178118; Km_C16219: 0.045529477,Kcat_F: 0.329154582; Kcat_R: 0.026386561000000003,C00006;C04619;C04620;C16220;C05750;C05757;C05762;C04633;C04618;C04688;C05756;C05746;C05747;C01271;C05759;C16219;C05753;C05744;C00005;C00685;C00080,C04633_KI: 0.43518429259999997;C05762_KI: 0.43518429259999997;C05746_KI: 0.43518429259999997;C05747_KI: 0.43518429259999997;C00080_KI: 1.980178118;C04688_KI: 0.43518429259999997;C00005_KI: 0.030566752;C05759_KI: 0.43518429259999997;C01271_KI: 0.43518429259999997;C04620_KI: 0.43518429259999997;C16220_KI: 0.055316702;C00685_KI: 0.43518429259999997;C16219_KI: 0.045529477;C04618_KI: 0.43518429259999997;C00006_KI: 0.064330414;C05756_KI: 0.43518429259999997;C05744_KI: 0.43518429259999997;C04619_KI: 0.43518429259999997;C05757_KI: 0.43518429259999997;C05750_KI: 0.43518429259999997;C05753_KI: 0.43518429259999997,Keq: 1
WP_000689844.1,3.2.2.16,Escherichia coli,R357,Methylthioadenosine nucleosidase,R01401,MRL,C00001; C00170,C00147; C03089,Km_C00147: 0.036190797; Km_C03089: 0.15849328; Km_C00001: 0.665490389; Km_C00170: 1150.0000695,Kcat_F: 1.3354654545; Kcat_R: 6.2532136215000005,C00001;C03089;C00170;C00147,C00147_KI: 0.036190797;C00001_KI: 0.665490389;C03089_KI: 0.15849328;C00170_KI: 0.008270345,Keq: 301.6564145566647
WP_001012606.1,2.2.1.6,Escherichia coli,R358,Acetolactate synthase,R00006,MRL,C00011; C00900,C00022,Km_C00022: 11.079999999999998; Km_C00011: 5.445468903; Km_C00900: 0.855534971,Kcat_F: 4.7650851455000005; Kcat_R: 38.599999999999994,C00022;C06010;C00109;C00011;C05125;C06006;C00900;C00068,C00022_KI: 5.789785385;C00011_KI: 5.445468903;C05125_KI: 0.086339578;C00068_KI: 0.119095407;C06010_KI: 0.855534971;C00109_KI: 4.494002342;C06006_KI: 1.518301487;C00900_KI: 0.855534971,Keq: 1.8368421483937752e-05
WP_001012606.1,2.2.1.6,Escherichia coli,R359,Acetolactate synthase,R00226,MRL,C00011; C06010,C00022,Km_C00022: 11.079999999999998; Km_C00011: 5.445468903; Km_C06010: 0.855534971,Kcat_F: 4.7650851455000005; Kcat_R: 38.599999999999994,C00022;C06010;C00109;C00011;C05125;C06006;C00900;C00068,C00022_KI: 5.789785385;C00011_KI: 5.445468903;C05125_KI: 0.086339578;C00068_KI: 0.119095407;C06010_KI: 0.855534971;C00109_KI: 4.494002342;C06006_KI: 1.518301487;C00900_KI: 0.855534971,Keq: 1.8368421483937752e-05
WP_001012606.1,2.2.1.6,Escherichia coli,R360,Acetolactate synthase,R00014,MRL,C00022; C00068,C00011; C05125,Km_C00011: 5.445468903; Km_C05125: 0.086339578; Km_C00022: 11.079999999999998; Km_C00068: 0.119095407,Kcat_F: 21.365814181999998; Kcat_R: 5.0046148175,C00022;C06010;C00109;C00011;C05125;C06006;C00900;C00068,C00022_KI: 5.789785385;C00011_KI: 5.445468903;C05125_KI: 0.086339578;C00068_KI: 0.119095407;C06010_KI: 0.855534971;C00109_KI: 4.494002342;C06006_KI: 1.518301487;C00900_KI: 0.855534971,Keq: 42428.37004698428
WP_001012606.1,2.2.1.6,Escherichia coli,R361,Acetolactate synthase,R03050,MRL,C00068; C00900,C00022; C05125,Km_C00022: 11.079999999999998; Km_C05125: 0.086339578; Km_C00068: 0.119095407; Km_C00900: 0.855534971,Kcat_F: 3.561344342; Kcat_R: 21.035059831999998,C00022;C06010;C00109;C00011;C05125;C06006;C00900;C00068,C00022_KI: 5.789785385;C00011_KI: 5.445468903;C05125_KI: 0.086339578;C00068_KI: 0.119095407;C06010_KI: 0.855534971;C00109_KI: 4.494002342;C06006_KI: 1.518301487;C00900_KI: 0.855534971,Keq: 0.7793421838995228
WP_001012606.1,2.2.1.6,Escherichia coli,R362,Acetolactate synthase,R04672,MRL,C00068; C06010,C00022; C05125,Km_C00022: 11.079999999999998; Km_C05125: 0.086339578; Km_C00068: 0.119095407; Km_C06010: 0.855534971,Kcat_F: 3.561344342; Kcat_R: 21.035059831999998,C00022;C06010;C00109;C00011;C05125;C06006;C00900;C00068,C00022_KI: 5.789785385;C00011_KI: 5.445468903;C05125_KI: 0.086339578;C00068_KI: 0.119095407;C06010_KI: 0.855534971;C00109_KI: 4.494002342;C06006_KI: 1.518301487;C00900_KI: 0.855534971,Keq: 0.7793421838995049
WP_001012606.1,2.2.1.6,Escherichia coli,R363,Acetolactate synthase,R04673,MRL,C00109; C05125,C00068; C06006,Km_C00068: 0.119095407; Km_C06006: 1.518301487; Km_C00109: 150.0055; Km_C05125: 0.086339578,Kcat_F: 3.3850598319999996; Kcat_R: 3.4657852195,C00022;C06010;C00109;C00011;C05125;C06006;C00900;C00068,C00022_KI: 5.789785385;C00011_KI: 5.445468903;C05125_KI: 0.086339578;C00068_KI: 0.119095407;C06010_KI: 0.855534971;C00109_KI: 4.494002342;C06006_KI: 1.518301487;C00900_KI: 0.855534971,Keq: 0.03799254995330365
WP_001012606.1,2.2.1.6,Escherichia coli,R364,Acetolactate synthase,R08648,MRL,C00022; C00109,C00011; C06006,Km_C00011: 5.445468903; Km_C06006: 1.518301487; Km_C00022: 11.079999999999998; Km_C00109: 150.0055,Kcat_F: 20.949999999999996; Kcat_R: 4.669526023,C00022;C06010;C00109;C00011;C05125;C06006;C00900;C00068,C00022_KI: 5.789785385;C00011_KI: 5.445468903;C05125_KI: 0.086339578;C00068_KI: 0.119095407;C06010_KI: 0.855534971;C00109_KI: 4.494002342;C06006_KI: 1.518301487;C00900_KI: 0.855534971,Keq: 1611.9619684471538
WP_001109196.1,2.5.1.54,Escherichia coli,R365,3-deoxy-7-phosphoheptulonate synthase,R01826,MRL,C00001; C00074; C00279,C00009; C04691,Km_C00009: 2.103025675; Km_C04691: 0.248493344; Km_C00001: 7.373492241; Km_C00074: 0.65; Km_C00279: 0.25,Kcat_F: 16.350614169999997; Kcat_R: 17.252663589999997,C00001;C00279;C04691;C00009;C00074,C00074_KI: 0.256724924;C00009_KI: 2.103025675;C00001_KI: 7.373492241;C00279_KI: 0.384478152;C04691_KI: 0.248493344,Keq: 1000000000000.0
WP_000593273.1,6.3.2.3,Escherichia coli,R366,Glutathione synthase,R00497,MRL,C00002; C00037; C00669,C00008; C00009; C00051,Km_C00008: 0.188931838; Km_C00009: 1.817505598; Km_C00051: 0.617069721; Km_C00002: 0.161686391; Km_C00037: 1.582805872; Km_C00669: 1.826,Kcat_F: 123.47175211999998; Kcat_R: 281.02322996666663,C00037;C00008;C00669;C00051;C00002;C00009,C00008_KI: 0.188931838;C00009_KI: 1.817505598;C00037_KI: 1.582805872;C00051_KI: 0.617069721;C00002_KI: 0.161686391;C00669_KI: 1.644756556,Keq: 236541.19850465914
WP_000636571.1,1.1.1.298,Escherichia coli,R367,3-hydroxypropionate dehydrogenase (nadp+),R09289,MRL,C00006; C01013,C00005; C00080; C00222,Km_C00005: 0.018878033; Km_C00080: 2.220971107; Km_C00222: 0.134558901; Km_C00006: 0.035369549; Km_C01013: 0.661590278,Kcat_F: 4.0888064795; Kcat_R: 11.664353298,C00006;C00222;C00005;C00080;C01013,C00006_KI: 0.035369549;C00080_KI: 2.220971107;C01013_KI: 0.661590278;C00222_KI: 0.134558901;C00005_KI: 0.018878033,Keq: 0.00026439429974536757
WP_000624298.1,4.3.1.17,Escherichia coli,R376,L-serine ammonia-lyase,R00220,MRL,C00065,C00014; C00022,Km_C00014: 2.321814537; Km_C00022: 0.786924958; Km_C00065: 0.995956302,Kcat_F: 3.547282326; Kcat_R: 16.004088045,C00022;C05167;C00161;C00014;C00065;C02218;C00001,C05167_KI: 1.3902921916;C00001_KI: 1.243283153;C00014_KI: 2.321814537;C00065_KI: 0.995956302;C00161_KI: 1.3902921916;C00022_KI: 0.786924958;C02218_KI: 1.603482008,Keq: 194010.3367263319
WP_000624298.1,4.3.1.17,Escherichia coli,R377,L-serine ammonia-lyase,R00590,MRL,C00065,C00001; C02218,Km_C00001: 1.243283153; Km_C02218: 1.603482008; Km_C00065: 0.995956302,Kcat_F: 3.547282326; Kcat_R: 1.10709272,C00022;C05167;C00161;C00014;C00065;C02218;C00001,C05167_KI: 1.3902921916;C00001_KI: 1.243283153;C00014_KI: 2.321814537;C00065_KI: 0.995956302;C00161_KI: 1.3902921916;C00022_KI: 0.786924958;C02218_KI: 1.603482008,Keq: 11.804567179500095
WP_000624298.1,4.3.1.17,Escherichia coli,R378,L-serine ammonia-lyase,R06131,MRL,C05167,C00014; C00161,Km_C00014: 2.321814537; Km_C00161: 2.321814537; Km_C05167: 2.321814537,Kcat_F: 36.94316617111479; Kcat_R: 17.86179164,C00022;C05167;C00161;C00014;C00065;C02218;C00001,C05167_KI: 1.3902921916;C00001_KI: 1.243283153;C00014_KI: 2.321814537;C00065_KI: 0.995956302;C00161_KI: 1.3902921916;C00022_KI: 0.786924958;C02218_KI: 1.603482008,Keq: 1
WP_000624298.1,4.3.1.17,Escherichia coli,R379,L-serine ammonia-lyase,R08698,MRL,C00001; C02218,C00014; C00022,Km_C00014: 2.321814537; Km_C00022: 0.786924958; Km_C00001: 1.243283153; Km_C02218: 1.603482008,Kcat_F: 1.10709272; Kcat_R: 16.004088045,C00022;C05167;C00161;C00014;C00065;C02218;C00001,C05167_KI: 1.3902921916;C00001_KI: 1.243283153;C00014_KI: 2.321814537;C00065_KI: 0.995956302;C00161_KI: 1.3902921916;C00022_KI: 0.786924958;C02218_KI: 1.603482008,Keq: 16435.19273313509
WP_000905386.1,6.3.2.1,Escherichia coli,R380,Pantoate-beta-alanine ligase (amp-forming),R02473,MRL,C00002; C00099; C00522,C00013; C00020; C00864,Km_C00013: 0.124061711; Km_C00020: 0.025169695; Km_C00864: 0.141343907; Km_C00002: 0.045194559; Km_C00099: 0.06834615; Km_C00522: 0.063,Kcat_F: 7.739914806333334; Kcat_R: 5.114461715,C00013;C00099;C00020;C00864;C00522;C00002,C00020_KI: 0.025169695;C00002_KI: 0.045194559;C00864_KI: 0.141343907;C00013_KI: 0.124061711;C00099_KI: 0.06834615;C00522_KI: 0.163208157,Keq: 596454915.3656074
WP_001303675.1,1.1.1.60,Escherichia coli,R399,2-hydroxy-3-oxopropionate reductase,R01745,MRL,C00003; C00258,C00004; C00080; C01146,Km_C00004: 0.082195692; Km_C00080: 4.276399612; Km_C01146: 0.368014574; Km_C00003: 0.095414706; Km_C00258: 4.2,Kcat_F: 23.6986144485; Kcat_R: 28.641540485,C00006;C00003;C01146;C00004;C00005;C00258;C00080,C00004_KI: 0.082195692;C01146_KI: 0.368014574;C00003_KI: 0.095414706;C00258_KI: 1.624541521;C00080_KI: 4.276399612;C00006_KI: 0.066738613;C00005_KI: 0.087535039,Keq: 6.079466016486677e-06
WP_001303675.1,1.1.1.60,Escherichia coli,R400,2-hydroxy-3-oxopropionate reductase,R01747,MRL,C00006; C00258,C00005; C00080; C01146,Km_C00005: 0.087535039; Km_C00080: 4.276399612; Km_C01146: 0.368014574; Km_C00006: 0.066738613; Km_C00258: 4.2,Kcat_F: 24.0215035445; Kcat_R: 28.61671638,C00006;C00003;C01146;C00004;C00005;C00258;C00080,C00004_KI: 0.082195692;C01146_KI: 0.368014574;C00003_KI: 0.095414706;C00258_KI: 1.624541521;C00080_KI: 4.276399612;C00006_KI: 0.066738613;C00005_KI: 0.087535039,Keq: 6.074207227829519e-06
WP_000433476.1,1.1.1.38,Escherichia coli,R401,Malate dehydrogenase (oxaloacetate-decarboxylating),R00214,MRL,C00003; C00149,C00004; C00011; C00022; C00080,Km_C00004: 0.025; Km_C00011: 2.194042683; Km_C00022: 1.729395628; Km_C00080: 11.55059338; Km_C00003: 0.065783687; Km_C00149: 0.42,Kcat_F: 69.8151725645; Kcat_R: 6.5988501500000005,C02441;C00022;C00003;C00004;C00011;C00024;C00036;C00010;C00149;C00741;C11592;C00002;C00209;C00080,C00209_KI: 1.175578475;C00011_KI: 2.194042683;C11592_KI: 1.5833840896153848;C00022_KI: 1.729395628;C00004_KI: 0.028450085;C00080_KI: 11.55059338;C00149_KI: 1.041250825;C02441_KI: 0.457719922;C00010_KI: 0.043648634;C00024_KI: 0.041134361;C00036_KI: 0.786031127;C00741_KI: 1.418430209;C00002_KI: 0.051934149;C00003_KI: 0.065783687,Keq: 0.0075538015167582965
WP_000433476.1,1.1.1.38,Escherichia coli,R402,Malate dehydrogenase (oxaloacetate-decarboxylating),R00217,MRL,C00036,C00011; C00022,Km_C00011: 2.194042683; Km_C00022: 1.729395628; Km_C00036: 3.9666666666666663,Kcat_F: 12.41888125; Kcat_R: 7.0515107845,C02441;C00022;C00003;C00004;C00011;C00024;C00036;C00010;C00149;C00741;C11592;C00002;C00209;C00080,C00209_KI: 1.175578475;C00011_KI: 2.194042683;C11592_KI: 1.5833840896153848;C00022_KI: 1.729395628;C00004_KI: 0.028450085;C00080_KI: 11.55059338;C00149_KI: 1.041250825;C02441_KI: 0.457719922;C00010_KI: 0.043648634;C00024_KI: 0.041134361;C00036_KI: 0.786031127;C00741_KI: 1.418430209;C00002_KI: 0.051934149;C00003_KI: 0.065783687,Keq: 334.01924106052337
WP_001338652.1,4.3.1.19,Escherichia coli,R404,Threonine ammonia-lyase,R00996,MRL,C00188,C00014; C00109,Km_C00014: 10.38471889; Km_C00109: 2.064281225; Km_C00188: 1.958139181,Kcat_F: 1.046566766; Kcat_R: 5.043314918,C00022;C05167;C00109;C00161;C00014;C00065;C00188,C00109_KI: 2.064281225;C00014_KI: 10.38471889;C00188_KI: 1.958139181;C05167_KI: 4.4057497013999996;C00161_KI: 4.4057497013999996;C00022_KI: 2.540874958;C00065_KI: 5.080734253,Keq: 16528.219336233484
WP_001338652.1,4.3.1.19,Escherichia coli,R405,Threonine ammonia-lyase,R00220,MRL,C00065,C00014; C00022,Km_C00014: 10.38471889; Km_C00022: 2.540874958; Km_C00065: 5.080734253,Kcat_F: 1.594190487; Kcat_R: 5.380604909,C00022;C05167;C00109;C00161;C00014;C00065;C00188,C00109_KI: 2.064281225;C00014_KI: 10.38471889;C00188_KI: 1.958139181;C05167_KI: 4.4057497013999996;C00161_KI: 4.4057497013999996;C00022_KI: 2.540874958;C00065_KI: 5.080734253,Keq: 194010.3367263319
WP_001338652.1,4.3.1.19,Escherichia coli,R406,Threonine ammonia-lyase,R06131,MRL,C05167,C00014; C00161,Km_C00014: 10.38471889; Km_C00161: 10.38471889; Km_C05167: 10.38471889,Kcat_F: 36.94316617111479; Kcat_R: 7.544567375,C00022;C05167;C00109;C00161;C00014;C00065;C00188,C00109_KI: 2.064281225;C00014_KI: 10.38471889;C00188_KI: 1.958139181;C05167_KI: 4.4057497013999996;C00161_KI: 4.4057497013999996;C00022_KI: 2.540874958;C00065_KI: 5.080734253,Keq: 1
WP_000611804.1,6.3.2.2,Escherichia coli,R407,Glutamate-cysteine ligase,R00894,MRL,C00002; C00025; C00097,C00008; C00009; C00669,Km_C00008: 0.002326339; Km_C00009: 0.055343308; Km_C00669: 0.023207685; Km_C00002: 0.002550309; Km_C00025: 0.050248556; Km_C00097: 0.007867009,Kcat_F: 14.222526673333334; Kcat_R: 24.032764216666667,C00025;C00008;C00097;C00669;C00002;C00009,C00669_KI: 0.023207685;C00009_KI: 0.055343308;C00097_KI: 0.007867009;C00002_KI: 0.002550309;C00025_KI: 0.050248556;C00008_KI: 0.002326339,Keq: 1470866.8699163615
WP_000153940.1,2.1.1.14,Escherichia coli,R411,5-methyltetrahydropteroyltriglutamate-homocysteine s-methyltransferase,R04405,MRL,C00155; C04489,C00073; C04144,Km_C00073: 0.131620228; Km_C04144: 0.016370501; Km_C00155: 0.034600995; Km_C04489: 0.0044,Kcat_F: 7.3117673; Kcat_R: 7.8963314295,C05335;C05698;C04144;C00155;C00073;C04489,C05335_KI: 0.136585623;C00073_KI: 0.131620228;C00155_KI: 0.034600995;C04489_KI: 0.015929598;C04144_KI: 0.016370501;C05698_KI: 0.067021389,Keq: 6580270.406297702
WP_000153940.1,2.1.1.14,Escherichia coli,R412,5-methyltetrahydropteroyltriglutamate-homocysteine s-methyltransferase,R09365,MRL,C04489; C05698,C04144; C05335,Km_C04144: 0.016370501; Km_C05335: 0.136585623; Km_C04489: 0.0044; Km_C05698: 0.05245204133333333,Kcat_F: 7.154480043; Kcat_R: 4.279314201,C05335;C05698;C04144;C00155;C00073;C04489,C05335_KI: 0.136585623;C00073_KI: 0.131620228;C00155_KI: 0.034600995;C04489_KI: 0.015929598;C04144_KI: 0.016370501;C05698_KI: 0.067021389,Keq: 1
WP_000789986.1,5.3.1.9,Escherichia coli,R428,Glucose-6-phosphate isomerase,R00771,MRL,C00092,C00085,Km_C00085: 0.2; Km_C00092: 0.28,Kcat_F: 1.292204517; Kcat_R: 0.832305128,C01172;C00092;C00668;C05345;C00085,C00092_KI: 0.678788722;C00668_KI: 0.678788722;C01172_KI: 0.678788722;C00085_KI: 0.676445067;C05345_KI: 0.676445067,Keq: 0.34489156866158693
WP_000789986.1,5.3.1.9,Escherichia coli,R429,Glucose-6-phosphate isomerase,R02740,MRL,C00668,C05345,Km_C05345: 0.147; Km_C00668: 0.678788722,Kcat_F: 1.292204517; Kcat_R: 0.832305128,C01172;C00092;C00668;C05345;C00085,C00092_KI: 0.678788722;C00668_KI: 0.678788722;C01172_KI: 0.678788722;C00085_KI: 0.676445067;C05345_KI: 0.676445067,Keq: 1.591115185218138
WP_000789986.1,5.3.1.9,Escherichia coli,R430,Glucose-6-phosphate isomerase,R03321,MRL,C01172,C05345,Km_C05345: 0.147; Km_C01172: 0.678788722,Kcat_F: 1.292204517; Kcat_R: 0.832305128,C01172;C00092;C00668;C05345;C00085,C00092_KI: 0.678788722;C00668_KI: 0.678788722;C01172_KI: 0.678788722;C00085_KI: 0.676445067;C05345_KI: 0.676445067,Keq: 0.9369542472283082
WP_000789986.1,5.3.1.9,Escherichia coli,R431,Glucose-6-phosphate isomerase,R02739,MRL,C00668,C01172,Km_C01172: 0.678788722; Km_C00668: 0.678788722,Kcat_F: 1.292204517; Kcat_R: 1.292204517,C01172;C00092;C00668;C05345;C00085,C00092_KI: 0.678788722;C00668_KI: 0.678788722;C01172_KI: 0.678788722;C00085_KI: 0.676445067;C05345_KI: 0.676445067,Keq: 1.6981781019990725
WP_000853753.1,3.1.3.11,Escherichia coli,R434,Fructose-bisphosphatase,R00762,MRL,C00001; C00354,C00009; C00085,Km_C00009: 0.320538223; Km_C00085: 0.137154579; Km_C00001: 0.495092779; Km_C00354: 0.068225,Kcat_F: 9.2345918115; Kcat_R: 0.289105657,C00097;C00665;C01172;C00001;C02086;C00447;C05345;C05382;C20679;C00354;C05378;C00009;C06232;C00085;C00008;C00020;C01478;C11215;C00074;C00002;C00736,C06232_KI: 0.131328985;C00074_KI: 0.019488197;C00447_KI: 0.011786909;C00001_KI: 0.495092779;C00085_KI: 0.137154579;C01172_KI: 0.141747043;C00665_KI: 0.028419536;C05378_KI: 0.017616788;C00097_KI: 0.104909003;C00354_KI: 0.017616788;C02086_KI: 0.154976174;C00002_KI: 0.016829839;C20679_KI: 0.130976006;C05345_KI: 0.137154579;C01478_KI: 0.28029269;C11215_KI: 0.11515654565;C05382_KI: 0.01538996;C00020_KI: 0.015665423;C00736_KI: 0.104909003;C00009_KI: 0.320538223;C00008_KI: 0.021238409,Keq: 118.59147723031069
WP_000853753.1,3.1.3.11,Escherichia coli,R435,Fructose-bisphosphatase,R04780,MRL,C00001; C05378,C00009; C05345,Km_C00009: 0.320538223; Km_C05345: 0.137154579; Km_C00001: 0.495092779; Km_C05378: 0.002,Kcat_F: 1.4600096685; Kcat_R: 0.289105657,C00097;C00665;C01172;C00001;C02086;C00447;C05345;C05382;C20679;C00354;C05378;C00009;C06232;C00085;C00008;C00020;C01478;C11215;C00074;C00002;C00736,C06232_KI: 0.131328985;C00074_KI: 0.019488197;C00447_KI: 0.011786909;C00001_KI: 0.495092779;C00085_KI: 0.137154579;C01172_KI: 0.141747043;C00665_KI: 0.028419536;C05378_KI: 0.017616788;C00097_KI: 0.104909003;C00354_KI: 0.017616788;C02086_KI: 0.154976174;C00002_KI: 0.016829839;C20679_KI: 0.130976006;C05345_KI: 0.137154579;C01478_KI: 0.28029269;C11215_KI: 0.11515654565;C05382_KI: 0.01538996;C00020_KI: 0.015665423;C00736_KI: 0.104909003;C00009_KI: 0.320538223;C00008_KI: 0.021238409,Keq: 32.06263824020573
WP_000853753.1,3.1.3.11,Escherichia coli,R436,Fructose-bisphosphatase,R01845,MRL,C00001; C00447,C00009; C05382,Km_C00009: 0.320538223; Km_C05382: 0.01538996; Km_C00001: 0.495092779; Km_C00447: 0.011786909,Kcat_F: 1.8592338759999998; Kcat_R: 0.5713370975,C00097;C00665;C01172;C00001;C02086;C00447;C05345;C05382;C20679;C00354;C05378;C00009;C06232;C00085;C00008;C00020;C01478;C11215;C00074;C00002;C00736,C06232_KI: 0.131328985;C00074_KI: 0.019488197;C00447_KI: 0.011786909;C00001_KI: 0.495092779;C00085_KI: 0.137154579;C01172_KI: 0.141747043;C00665_KI: 0.028419536;C05378_KI: 0.017616788;C00097_KI: 0.104909003;C00354_KI: 0.017616788;C02086_KI: 0.154976174;C00002_KI: 0.016829839;C20679_KI: 0.130976006;C05345_KI: 0.137154579;C01478_KI: 0.28029269;C11215_KI: 0.11515654565;C05382_KI: 0.01538996;C00020_KI: 0.015665423;C00736_KI: 0.104909003;C00009_KI: 0.320538223;C00008_KI: 0.021238409,Keq: 195.33577279060992
