Accession Number,EC,Species,Label,Enzyme,Reaction ID,Mechanism,Substrates,Products,Km,Kcat,Inhibitors,KI
WP_001151604.1,1.1.1.95,Escherichia coli,R464,Phosphoglycerate dehydrogenase,R08198,MRL,C00003; C02630,C00004; C00026; C00080,Km_C00004: 0.026533185; Km_C00026: 2.575; Km_C00080: 0.684385955; Km_C00003: 0.066957682; Km_C02630: 0.227477387,Kcat_F: 0.2625871395; Kcat_R: 1.5896916455,C00003;C02630;C00197;C00004;C00080;C00026;C03232,C00004_KI: 0.026533185;C03232_KI: 0.046131901;C02630_KI: 0.227477387;C00003_KI: 0.066957682;C00197_KI: 0.144952103;C00026_KI: 0.125998065;C00080_KI: 0.684385955
WP_001302318.1,2.7.2.8,Escherichia coli,R465,Acetylglutamate kinase,R02649,MRL,C00002; C00624,C00008; C04133,Km_C00008: 0.220769554; Km_C04133: 0.485856205; Km_C00002: 0.227192; Km_C00624: 0.75,Kcat_F: 14.869211994999999; Kcat_R: 18.487732485000002,C00002;C00624;C04133;C00008,C04133_KI: 0.485856205;C00624_KI: 1.75552249;C00002_KI: 0.227192;C00008_KI: 0.220769554
WP_001109486.1,3.1.2.6,Escherichia coli,R466,Hydroxyacylglutathione hydrolase,R04090,MRL,C00001; C03899,C00051; C02929,Km_C00051: 0.190951452; Km_C02929: 0.80240839; Km_C00001: 1.413865328; Km_C03899: 0.80240839,Kcat_F: 3.918132231; Kcat_R: 45.16141593,C00256;C02929;C00051;C00001;C03899;C03451,C03451_KI: 0.163828984;C00256_KI: 0.702433646;C03899_KI: 0.6177698524999999;C00001_KI: 1.413865328;C02929_KI: 0.6177698524999999;C00051_KI: 0.190951452
WP_001109486.1,3.1.2.6,Escherichia coli,R467,Hydroxyacylglutathione hydrolase,R01736,MRL,C00001; C03451,C00051; C00256,Km_C00051: 0.190951452; Km_C00256: 0.702433646; Km_C00001: 1.413865328; Km_C03451: 0.163828984,Kcat_F: 60.577380265500004; Kcat_R: 45.422178985,C00256;C02929;C00051;C00001;C03899;C03451,C03451_KI: 0.163828984;C00256_KI: 0.702433646;C03899_KI: 0.6177698524999999;C00001_KI: 1.413865328;C02929_KI: 0.6177698524999999;C00051_KI: 0.190951452
WP_000866792.1,6.3.4.13,Escherichia coli,R468,Phosphoribosylamine-glycine ligase,R04144,MRL,C00002; C00037; C03090,C00008; C00009; C03838,Km_C00008: 0.031724166; Km_C00009: 0.464264423; Km_C03838: 0.158931777; Km_C00002: 0.039892685; Km_C00037: 0.369721293; Km_C03090: 0.07,Kcat_F: 3.1624124803333333; Kcat_R: 2.9344528266666665,C00037;C03090;C00009;C00002;C03838;C00008,C00037_KI: 0.369721293;C00002_KI: 0.039892685;C03090_KI: 0.245433092;C00009_KI: 0.464264423;C00008_KI: 0.031724166;C03838_KI: 0.158931777
WP_000816234.1,2.1.1.45,Escherichia coli,R469,Thymidylate synthase,R02101,MRL,C00143; C00365,C00364; C00415,Km_C00364: 0.024010621; Km_C00415: 0.022059904; Km_C00143: 0.3; Km_C00365: 0.008866666666666667,Kcat_F: 0.23091843; Kcat_R: 0.5548728915000001,C00364;C00415;C00143;C00365,C00143_KI: 0.023441439;C00415_KI: 0.022059904;C00364_KI: 0.024010621;C00365_KI: 0.022566346
WP_001170661.1,5.3.1.8,Escherichia coli,R470,Mannose-6-phosphate isomerase,R00772,MRL,C00275,C00085,Km_C00085: 0.392593026; Km_C00275: 0.454116464,Kcat_F: 17.48686851; Kcat_R: 17.92077181,C00085;C05345;C00275,C00275_KI: 0.454116464;C05345_KI: 0.392593026;C00085_KI: 0.392593026
WP_001170661.1,5.3.1.8,Escherichia coli,R471,Mannose-6-phosphate isomerase,R01819,MRL,C00275,C05345,Km_C05345: 0.15; Km_C00275: 0.454116464,Kcat_F: 17.48686851; Kcat_R: 17.92077181,C00085;C05345;C00275,C00275_KI: 0.454116464;C05345_KI: 0.392593026;C00085_KI: 0.392593026
WP_000131757.1,2.4.2.17,Escherichia coli,R472,Atp phosphoribosyltransferase,R01071,MRL,C00013; C02739,C00002; C00119,Km_C00002: 0.058259234; Km_C00119: 0.100563362; Km_C00013: 0.135490909; Km_C02739: 0.096474715,Kcat_F: 0.135824241; Kcat_R: 0.45889852600000003,C00119;C00013;C02739;C00002,C00119_KI: 0.100563362;C00013_KI: 0.135490909;C02739_KI: 0.096474715;C00002_KI: 0.058259234
WP_000337081.1,6.3.5.4,Escherichia coli,R473,Asparagine synthase (glutamine-hydrolysing),R00256,MRL,C00001; C00064,C00014; C00025,Km_C00014: 0.868321598; Km_C00025: 0.753711462; Km_C00001: 0.533058226; Km_C00064: 0.542225182,Kcat_F: 1.2745223545; Kcat_R: 1.6232639815,C00014;C00025;C00020;C00049;C00013;C00002;C00001;C00152;C00064,C00064_KI: 0.542225182;C00025_KI: 0.753711462;C00014_KI: 0.868321598;C00002_KI: 0.072208658;C00152_KI: 0.582034588;C00013_KI: 0.234596208;C00020_KI: 0.06555289;C00001_KI: 0.533058226;C00049_KI: 0.928563893
WP_000337081.1,6.3.5.4,Escherichia coli,R474,Asparagine synthase (glutamine-hydrolysing),R00483,MRL,C00002; C00014; C00049,C00013; C00020; C00152,Km_C00013: 0.234596208; Km_C00020: 0.06555289; Km_C00152: 0.582034588; Km_C00002: 0.072208658; Km_C00014: 0.868321598; Km_C00049: 0.928563893,Kcat_F: 1.427939326; Kcat_R: 0.607987396,C00014;C00025;C00020;C00049;C00013;C00002;C00001;C00152;C00064,C00064_KI: 0.542225182;C00025_KI: 0.753711462;C00014_KI: 0.868321598;C00002_KI: 0.072208658;C00152_KI: 0.582034588;C00013_KI: 0.234596208;C00020_KI: 0.06555289;C00001_KI: 0.533058226;C00049_KI: 0.928563893
WP_000337081.1,6.3.5.4,Escherichia coli,R475,Asparagine synthase (glutamine-hydrolysing),R00578,MRL,C00001; C00002; C00049; C00064,C00013; C00020; C00025; C00152,Km_C00013: 0.234596208; Km_C00020: 0.06555289; Km_C00025: 0.753711462; Km_C00152: 0.582034588; Km_C00001: 0.533058226; Km_C00002: 0.072208658; Km_C00049: 0.928563893; Km_C00064: 0.542225182,Kcat_F: 1.0556027235; Kcat_R: 0.6150095895000001,C00014;C00025;C00020;C00049;C00013;C00002;C00001;C00152;C00064,C00064_KI: 0.542225182;C00025_KI: 0.753711462;C00014_KI: 0.868321598;C00002_KI: 0.072208658;C00152_KI: 0.582034588;C00013_KI: 0.234596208;C00020_KI: 0.06555289;C00001_KI: 0.533058226;C00049_KI: 0.928563893
WP_000219193.1,3.6.4.13,Escherichia coli,R476,Rna helicase,R00086,MRL,C00001; C00002,C00008; C00009,Km_C00008: 0.055754796; Km_C00009: 0.760678589; Km_C00001: 0.232451633; Km_C00002: 0.04959869,Kcat_F: 2.2557374924999998; Kcat_R: 1.330235241,C00002;C00009;C00001;C00008,C00001_KI: 0.232451633;C00008_KI: 0.055754796;C00009_KI: 0.760678589;C00002_KI: 0.04959869
WP_000224573.1,2.7.4.22,Escherichia coli,R477,Ump kinase,R00158,MRL,C00002; C00105,C00008; C00015,Km_C00008: 0.083462797; Km_C00015: 0.128364116; Km_C00002: 0.087634064; Km_C00105: 0.07725,Kcat_F: 87.54193874500001; Kcat_R: 105.07921608999999,C00002;C00015;C00105;C00008,C00002_KI: 0.087634064;C00105_KI: 0.130840898;C00008_KI: 0.083462797;C00015_KI: 0.128364116
WP_000818411.1,2.5.1.16,Escherichia coli,R478,Spermidine synthase,R01920,MRL,C00134; C01137,C00170; C00315,Km_C00170: 0.007068458; Km_C00315: 0.046560574; Km_C00134: 0.0778; Km_C01137: 0.0022,Kcat_F: 1.4079801575; Kcat_R: 1.243528914,C00170;C01672;C00750;C00134;C16565;C01137;C00315,C00134_KI: 0.053713869;C00315_KI: 0.046560574;C01137_KI: 0.010283044;C01672_KI: 0.058677047;C00750_KI: 0.038445462;C16565_KI: 0.035791408999999996;C00170_KI: 0.007068458
WP_000818411.1,2.5.1.16,Escherichia coli,R479,Spermidine synthase,R02869,MRL,C00315; C01137,C00170; C00750,Km_C00170: 0.007068458; Km_C00750: 0.038445462; Km_C00315: 0.046560574; Km_C01137: 0.0022,Kcat_F: 1.3552496569999999; Kcat_R: 1.14209017,C00170;C01672;C00750;C00134;C16565;C01137;C00315,C00134_KI: 0.053713869;C00315_KI: 0.046560574;C01137_KI: 0.010283044;C01672_KI: 0.058677047;C00750_KI: 0.038445462;C16565_KI: 0.035791408999999996;C00170_KI: 0.007068458
WP_000818411.1,2.5.1.16,Escherichia coli,R480,Spermidine synthase,R08359,MRL,C01137; C01672,C00170; C16565,Km_C00170: 0.007068458; Km_C16565: 0.022648501666666668; Km_C01137: 0.0022; Km_C01672: 0.058677047,Kcat_F: 1.4140623940000001; Kcat_R: 1.119545855,C00170;C01672;C00750;C00134;C16565;C01137;C00315,C00134_KI: 0.053713869;C00315_KI: 0.046560574;C01137_KI: 0.010283044;C01672_KI: 0.058677047;C00750_KI: 0.038445462;C16565_KI: 0.035791408999999996;C00170_KI: 0.007068458
WP_000998544.1,2.6.1.33,Escherichia coli,R483,"Dtdp-4-amino-4,6-dideoxy-d-glucose transaminase",R02773,MRL,C00026; C04268,C00025; C11907,Km_C00025: 1.799565077; Km_C11907: 0.0458; Km_C00026: 0.22; Km_C04268: 0.14,Kcat_F: 5.1522920315; Kcat_R: 5.726844972,C00025;C06018;C04268;C00024;C11907;C00010;C00026,C06018_KI: 0.161368743;C04268_KI: 0.140812144;C00010_KI: 0.069717444;C00026_KI: 0.367316157;C11907_KI: 0.43105266249999996;C00025_KI: 1.799565077;C00024_KI: 0.04753641
WP_000998544.1,2.6.1.33,Escherichia coli,R484,"Dtdp-4-amino-4,6-dideoxy-d-glucose transaminase",R02772,MRL,C00010; C00026; C06018,C00024; C00025; C11907,Km_C00024: 0.04753641; Km_C00025: 1.799565077; Km_C11907: 0.0458; Km_C00010: 0.069717444; Km_C00026: 0.22; Km_C06018: 0.161368743,Kcat_F: 5.776223808; Kcat_R: 5.898344561999999,C00025;C06018;C04268;C00024;C11907;C00010;C00026,C06018_KI: 0.161368743;C04268_KI: 0.140812144;C00010_KI: 0.069717444;C00026_KI: 0.367316157;C11907_KI: 0.43105266249999996;C00025_KI: 1.799565077;C00024_KI: 0.04753641
WP_000872833.1,1.5.3.2,Escherichia coli,R485,N-methyl-l-amino-acid oxidase,R01264,MRL,C00001; C00007; C03148,C00027; C00067; C00151,Km_C00027: 2.760163307; Km_C00067: 0.544002056; Km_C00151: 1.1904533320000001; Km_C00001: 1.326961756; Km_C00007: 0.130686209; Km_C03148: 1.1904533320000001,Kcat_F: 16.2284910415; Kcat_R: 237.231546939,C00007;C00151;C03148;C00067;C00001;C00027,C00151_KI: 1.1904533320000001;C03148_KI: 1.1904533320000001;C00027_KI: 2.760163307;C00067_KI: 0.544002056;C00007_KI: 0.130686209;C00001_KI: 1.326961756
WP_001298007.1,3.6.1.23,Escherichia coli,R486,Dutp diphosphatase,R02100,MRL,C00001; C00460,C00013; C00365,Km_C00013: 0.040756058; Km_C00365: 0.044575993; Km_C00001: 0.389789045; Km_C00460: 3333.50031,Kcat_F: 5.8681589065; Kcat_R: 0.1648038755,C00013;C00001;C00365;C00460,C00365_KI: 0.044575993;C00001_KI: 0.389789045;C00013_KI: 0.040756058;C00460_KI: 0.028080966
WP_000166449.1,1.20.4.1,Escherichia coli,R487,Arsenate reductase (glutathione/glutaredoxin),R05747,MRL,C07292; C11215,C06697; C07293,Km_C06697: 2.247138977; Km_C07293: 3.515712992333333; Km_C07292: 0.3; Km_C11215: 8.0,Kcat_F: 0.09; Kcat_R: 36.94316617111479,C11215;C07292;C07293;C06697,C11215_KI: 2.247138977;C06697_KI: 2.247138977;C07293_KI: 2.247138977;C07292_KI: 2.247138977
WP_000785116.1,6.3.2.13,Escherichia coli,R488,"Udp-n-acetylmuramoyl-l-alanyl-d-glutamate-2,6-diaminopimelate ligase",R02788,MRL,C00002; C00680; C00692,C00008; C00009; C04877,Km_C00008: 0.081256479; Km_C00009: 0.492516607; Km_C04877: 0.063764334; Km_C00002: 0.077707916; Km_C00680: 3.9; Km_C00692: 0.0555,Kcat_F: 0.4468866523333333; Kcat_R: 0.5257426553333333,C04877;C00680;C00009;C00002;C00692;C00008,C00002_KI: 0.077707916;C00692_KI: 0.066973016;C00009_KI: 0.492516607;C00680_KI: 0.065323465;C00008_KI: 0.081256479;C04877_KI: 0.063764334
WP_001284618.1,1.8.4.12,Escherichia coli,R489,Peptide-methionine (r)-s-oxide reductase,R07607,MRL,C00001; C00343; C03023,C00342; C15653,Km_C00342: 0.2629544445; Km_C15653: 0.010300459; Km_C00001: 0.51560843; Km_C00343: 0.2629544445; Km_C03023: 0.2629544445,Kcat_F: 4.026646169; Kcat_R: 6.745091725,C00343;C00342;C00001;C15653;C03023,C00001_KI: 0.51560843;C15653_KI: 0.010300459;C03023_KI: 0.2629544445;C00343_KI: 0.2629544445;C00342_KI: 0.2629544445
WP_000473109.1,2.8.1.1,Escherichia coli,R490,Thiosulfate sulfurtransferase,R01931,MRL,C00177; C00320,C00094; C01755,Km_C00094: 0.461084336; Km_C01755: 0.89351809; Km_C00177: 0.354361653; Km_C00320: 1.142263889,Kcat_F: 1.188539407; Kcat_R: 1.502503157,C00177;C00320;C01755;C00094,C00094_KI: 0.461084336;C00177_KI: 0.354361653;C00320_KI: 1.142263889;C01755_KI: 0.89351809
WP_000197884.1,5.1.1.1,Escherichia coli,R492,Alanine racemase,R00401,MRL,C00041,C00133,Km_C00133: 0.6595; Km_C00041: 2.551930666,Kcat_F: 51.50888688; Kcat_R: 5.783,C00133;C00041,C00041_KI: 2.551930666;C00133_KI: 2.551930666
WP_001354020.1,2.5.1.61,Escherichia coli,R493,Hydroxymethylbilane synthase,R00084,MRL,C00001; C00931,C00014; C01024,Km_C00014: 0.885923684; Km_C01024: 0.003699619; Km_C00001: 0.324522942; Km_C00931: 0.015272492,Kcat_F: 0.9226052755; Kcat_R: 14.98008742,C00014;C00001;C01024;C00931,C00014_KI: 0.885923684;C01024_KI: 0.003699619;C00001_KI: 0.324522942;C00931_KI: 0.015272492
WP_000765749.1,2.5.1.18,Escherichia coli,R494,Glutathione transferase,R03522,MRL,C00051; C01322,C00462; C02320,Km_C00462: 0.223690674; Km_C02320: 0.223690674; Km_C00051: 0.223690674; Km_C01322: 0.223690674,Kcat_F: 3.716250068; Kcat_R: 36.94316617111479,C14861;C14857;C16738;C14792;C14859;C06790;C14863;C14805;C00080;C14874;C14865;C00001;C14791;C14847;C01327;C13645;C14804;C00059;C00726;C14858;C11088;C14856;C11583;C19586;C14793;C14800;C00051;C00462;C14870;C14851;C01326;C14787;C14852;C14864;C14848;C14786;C14839;C14806;C02320;C14803;C01322;C07645;C14871;C14868;C14855;C14802;C14840;C11278,C01326_KI: 1.264755249;C14874_KI: 0.40474194772727273;C14800_KI: 0.40474194772727273;C02320_KI: 0.40474194772727273;C11278_KI: 0.40474194772727273;C01322_KI: 0.40474194772727273;C14839_KI: 0.40474194772727273;C14859_KI: 0.40474194772727273;C00462_KI: 0.40474194772727273;C14855_KI: 0.40474194772727273;C00059_KI: 0.806556165;C14840_KI: 0.40474194772727273;C14870_KI: 0.40474194772727273;C14848_KI: 0.40474194772727273;C14864_KI: 0.40474194772727273;C14803_KI: 0.40474194772727273;C01327_KI: 0.498653144;C14804_KI: 0.40474194772727273;C00051_KI: 0.223690674;C14806_KI: 0.40474194772727273;C00001_KI: 0.51449573;C13645_KI: 0.40474194772727273;C14847_KI: 0.40474194772727273;C14858_KI: 0.40474194772727273;C14792_KI: 0.40474194772727273;C00726_KI: 0.40474194772727273;C14857_KI: 0.40474194772727273;C14805_KI: 0.40474194772727273;C14868_KI: 0.40474194772727273;C07645_KI: 0.089868411;C14865_KI: 0.40474194772727273;C00080_KI: 0.496289641;C06790_KI: 0.37816146;C14802_KI: 0.40474194772727273;C14856_KI: 0.40474194772727273;C14861_KI: 0.40474194772727273;C11088_KI: 0.40474194772727273;C19586_KI: 0.036043528;C14863_KI: 0.40474194772727273;C14793_KI: 0.40474194772727273;C14852_KI: 0.40474194772727273;C14791_KI: 0.40474194772727273;C16738_KI: 0.025583422;C14851_KI: 0.40474194772727273;C11583_KI: 0.118064001;C14787_KI: 0.40474194772727273;C14871_KI: 0.40474194772727273;C14786_KI: 0.40474194772727273
WP_000765749.1,2.5.1.18,Escherichia coli,R495,Glutathione transferase,R07093,MRL,C00051; C14859,C01327; C14864,Km_C01327: 0.498653144; Km_C14864: 0.361171909; Km_C00051: 0.223690674; Km_C14859: 0.361171909,Kcat_F: 3.716250068; Kcat_R: 1.262349787,C14861;C14857;C16738;C14792;C14859;C06790;C14863;C14805;C00080;C14874;C14865;C00001;C14791;C14847;C01327;C13645;C14804;C00059;C00726;C14858;C11088;C14856;C11583;C19586;C14793;C14800;C00051;C00462;C14870;C14851;C01326;C14787;C14852;C14864;C14848;C14786;C14839;C14806;C02320;C14803;C01322;C07645;C14871;C14868;C14855;C14802;C14840;C11278,C01326_KI: 1.264755249;C14874_KI: 0.40474194772727273;C14800_KI: 0.40474194772727273;C02320_KI: 0.40474194772727273;C11278_KI: 0.40474194772727273;C01322_KI: 0.40474194772727273;C14839_KI: 0.40474194772727273;C14859_KI: 0.40474194772727273;C00462_KI: 0.40474194772727273;C14855_KI: 0.40474194772727273;C00059_KI: 0.806556165;C14840_KI: 0.40474194772727273;C14870_KI: 0.40474194772727273;C14848_KI: 0.40474194772727273;C14864_KI: 0.40474194772727273;C14803_KI: 0.40474194772727273;C01327_KI: 0.498653144;C14804_KI: 0.40474194772727273;C00051_KI: 0.223690674;C14806_KI: 0.40474194772727273;C00001_KI: 0.51449573;C13645_KI: 0.40474194772727273;C14847_KI: 0.40474194772727273;C14858_KI: 0.40474194772727273;C14792_KI: 0.40474194772727273;C00726_KI: 0.40474194772727273;C14857_KI: 0.40474194772727273;C14805_KI: 0.40474194772727273;C14868_KI: 0.40474194772727273;C07645_KI: 0.089868411;C14865_KI: 0.40474194772727273;C00080_KI: 0.496289641;C06790_KI: 0.37816146;C14802_KI: 0.40474194772727273;C14856_KI: 0.40474194772727273;C14861_KI: 0.40474194772727273;C11088_KI: 0.40474194772727273;C19586_KI: 0.036043528;C14863_KI: 0.40474194772727273;C14793_KI: 0.40474194772727273;C14852_KI: 0.40474194772727273;C14791_KI: 0.40474194772727273;C16738_KI: 0.025583422;C14851_KI: 0.40474194772727273;C11583_KI: 0.118064001;C14787_KI: 0.40474194772727273;C14871_KI: 0.40474194772727273;C14786_KI: 0.40474194772727273
WP_000765749.1,2.5.1.18,Escherichia coli,R496,Glutathione transferase,R07094,MRL,C00051; C14865,C01327; C14863,Km_C01327: 0.498653144; Km_C14863: 0.361171909; Km_C00051: 0.223690674; Km_C14865: 0.361171909,Kcat_F: 3.716250068; Kcat_R: 1.262349787,C14861;C14857;C16738;C14792;C14859;C06790;C14863;C14805;C00080;C14874;C14865;C00001;C14791;C14847;C01327;C13645;C14804;C00059;C00726;C14858;C11088;C14856;C11583;C19586;C14793;C14800;C00051;C00462;C14870;C14851;C01326;C14787;C14852;C14864;C14848;C14786;C14839;C14806;C02320;C14803;C01322;C07645;C14871;C14868;C14855;C14802;C14840;C11278,C01326_KI: 1.264755249;C14874_KI: 0.40474194772727273;C14800_KI: 0.40474194772727273;C02320_KI: 0.40474194772727273;C11278_KI: 0.40474194772727273;C01322_KI: 0.40474194772727273;C14839_KI: 0.40474194772727273;C14859_KI: 0.40474194772727273;C00462_KI: 0.40474194772727273;C14855_KI: 0.40474194772727273;C00059_KI: 0.806556165;C14840_KI: 0.40474194772727273;C14870_KI: 0.40474194772727273;C14848_KI: 0.40474194772727273;C14864_KI: 0.40474194772727273;C14803_KI: 0.40474194772727273;C01327_KI: 0.498653144;C14804_KI: 0.40474194772727273;C00051_KI: 0.223690674;C14806_KI: 0.40474194772727273;C00001_KI: 0.51449573;C13645_KI: 0.40474194772727273;C14847_KI: 0.40474194772727273;C14858_KI: 0.40474194772727273;C14792_KI: 0.40474194772727273;C00726_KI: 0.40474194772727273;C14857_KI: 0.40474194772727273;C14805_KI: 0.40474194772727273;C14868_KI: 0.40474194772727273;C07645_KI: 0.089868411;C14865_KI: 0.40474194772727273;C00080_KI: 0.496289641;C06790_KI: 0.37816146;C14802_KI: 0.40474194772727273;C14856_KI: 0.40474194772727273;C14861_KI: 0.40474194772727273;C11088_KI: 0.40474194772727273;C19586_KI: 0.036043528;C14863_KI: 0.40474194772727273;C14793_KI: 0.40474194772727273;C14852_KI: 0.40474194772727273;C14791_KI: 0.40474194772727273;C16738_KI: 0.025583422;C14851_KI: 0.40474194772727273;C11583_KI: 0.118064001;C14787_KI: 0.40474194772727273;C14871_KI: 0.40474194772727273;C14786_KI: 0.40474194772727273
WP_000765749.1,2.5.1.18,Escherichia coli,R497,Glutathione transferase,R07100,MRL,C00051; C06790,C01327; C14868,Km_C01327: 0.498653144; Km_C14868: 0.36683509266666664; Km_C00051: 0.223690674; Km_C06790: 0.37816146,Kcat_F: 2.596565015; Kcat_R: 1.262349787,C14861;C14857;C16738;C14792;C14859;C06790;C14863;C14805;C00080;C14874;C14865;C00001;C14791;C14847;C01327;C13645;C14804;C00059;C00726;C14858;C11088;C14856;C11583;C19586;C14793;C14800;C00051;C00462;C14870;C14851;C01326;C14787;C14852;C14864;C14848;C14786;C14839;C14806;C02320;C14803;C01322;C07645;C14871;C14868;C14855;C14802;C14840;C11278,C01326_KI: 1.264755249;C14874_KI: 0.40474194772727273;C14800_KI: 0.40474194772727273;C02320_KI: 0.40474194772727273;C11278_KI: 0.40474194772727273;C01322_KI: 0.40474194772727273;C14839_KI: 0.40474194772727273;C14859_KI: 0.40474194772727273;C00462_KI: 0.40474194772727273;C14855_KI: 0.40474194772727273;C00059_KI: 0.806556165;C14840_KI: 0.40474194772727273;C14870_KI: 0.40474194772727273;C14848_KI: 0.40474194772727273;C14864_KI: 0.40474194772727273;C14803_KI: 0.40474194772727273;C01327_KI: 0.498653144;C14804_KI: 0.40474194772727273;C00051_KI: 0.223690674;C14806_KI: 0.40474194772727273;C00001_KI: 0.51449573;C13645_KI: 0.40474194772727273;C14847_KI: 0.40474194772727273;C14858_KI: 0.40474194772727273;C14792_KI: 0.40474194772727273;C00726_KI: 0.40474194772727273;C14857_KI: 0.40474194772727273;C14805_KI: 0.40474194772727273;C14868_KI: 0.40474194772727273;C07645_KI: 0.089868411;C14865_KI: 0.40474194772727273;C00080_KI: 0.496289641;C06790_KI: 0.37816146;C14802_KI: 0.40474194772727273;C14856_KI: 0.40474194772727273;C14861_KI: 0.40474194772727273;C11088_KI: 0.40474194772727273;C19586_KI: 0.036043528;C14863_KI: 0.40474194772727273;C14793_KI: 0.40474194772727273;C14852_KI: 0.40474194772727273;C14791_KI: 0.40474194772727273;C16738_KI: 0.025583422;C14851_KI: 0.40474194772727273;C11583_KI: 0.118064001;C14787_KI: 0.40474194772727273;C14871_KI: 0.40474194772727273;C14786_KI: 0.40474194772727273
WP_000765749.1,2.5.1.18,Escherichia coli,R498,Glutathione transferase,R07113,MRL,C00051; C00080; C11088,C13645; C14874,Km_C13645: 0.3599901575; Km_C14874: 0.3599901575; Km_C00051: 0.223690674; Km_C00080: 0.496289641; Km_C11088: 0.3599901575,Kcat_F: 3.716250068; Kcat_R: 36.94316617111479,C14861;C14857;C16738;C14792;C14859;C06790;C14863;C14805;C00080;C14874;C14865;C00001;C14791;C14847;C01327;C13645;C14804;C00059;C00726;C14858;C11088;C14856;C11583;C19586;C14793;C14800;C00051;C00462;C14870;C14851;C01326;C14787;C14852;C14864;C14848;C14786;C14839;C14806;C02320;C14803;C01322;C07645;C14871;C14868;C14855;C14802;C14840;C11278,C01326_KI: 1.264755249;C14874_KI: 0.40474194772727273;C14800_KI: 0.40474194772727273;C02320_KI: 0.40474194772727273;C11278_KI: 0.40474194772727273;C01322_KI: 0.40474194772727273;C14839_KI: 0.40474194772727273;C14859_KI: 0.40474194772727273;C00462_KI: 0.40474194772727273;C14855_KI: 0.40474194772727273;C00059_KI: 0.806556165;C14840_KI: 0.40474194772727273;C14870_KI: 0.40474194772727273;C14848_KI: 0.40474194772727273;C14864_KI: 0.40474194772727273;C14803_KI: 0.40474194772727273;C01327_KI: 0.498653144;C14804_KI: 0.40474194772727273;C00051_KI: 0.223690674;C14806_KI: 0.40474194772727273;C00001_KI: 0.51449573;C13645_KI: 0.40474194772727273;C14847_KI: 0.40474194772727273;C14858_KI: 0.40474194772727273;C14792_KI: 0.40474194772727273;C00726_KI: 0.40474194772727273;C14857_KI: 0.40474194772727273;C14805_KI: 0.40474194772727273;C14868_KI: 0.40474194772727273;C07645_KI: 0.089868411;C14865_KI: 0.40474194772727273;C00080_KI: 0.496289641;C06790_KI: 0.37816146;C14802_KI: 0.40474194772727273;C14856_KI: 0.40474194772727273;C14861_KI: 0.40474194772727273;C11088_KI: 0.40474194772727273;C19586_KI: 0.036043528;C14863_KI: 0.40474194772727273;C14793_KI: 0.40474194772727273;C14852_KI: 0.40474194772727273;C14791_KI: 0.40474194772727273;C16738_KI: 0.025583422;C14851_KI: 0.40474194772727273;C11583_KI: 0.118064001;C14787_KI: 0.40474194772727273;C14871_KI: 0.40474194772727273;C14786_KI: 0.40474194772727273
WP_000765749.1,2.5.1.18,Escherichia coli,R499,Glutathione transferase,R07116,MRL,C00051; C14870,C13645; C14871,Km_C13645: 0.223690674; Km_C14871: 0.223690674; Km_C00051: 0.223690674; Km_C14870: 0.223690674,Kcat_F: 3.716250068; Kcat_R: 36.94316617111479,C14861;C14857;C16738;C14792;C14859;C06790;C14863;C14805;C00080;C14874;C14865;C00001;C14791;C14847;C01327;C13645;C14804;C00059;C00726;C14858;C11088;C14856;C11583;C19586;C14793;C14800;C00051;C00462;C14870;C14851;C01326;C14787;C14852;C14864;C14848;C14786;C14839;C14806;C02320;C14803;C01322;C07645;C14871;C14868;C14855;C14802;C14840;C11278,C01326_KI: 1.264755249;C14874_KI: 0.40474194772727273;C14800_KI: 0.40474194772727273;C02320_KI: 0.40474194772727273;C11278_KI: 0.40474194772727273;C01322_KI: 0.40474194772727273;C14839_KI: 0.40474194772727273;C14859_KI: 0.40474194772727273;C00462_KI: 0.40474194772727273;C14855_KI: 0.40474194772727273;C00059_KI: 0.806556165;C14840_KI: 0.40474194772727273;C14870_KI: 0.40474194772727273;C14848_KI: 0.40474194772727273;C14864_KI: 0.40474194772727273;C14803_KI: 0.40474194772727273;C01327_KI: 0.498653144;C14804_KI: 0.40474194772727273;C00051_KI: 0.223690674;C14806_KI: 0.40474194772727273;C00001_KI: 0.51449573;C13645_KI: 0.40474194772727273;C14847_KI: 0.40474194772727273;C14858_KI: 0.40474194772727273;C14792_KI: 0.40474194772727273;C00726_KI: 0.40474194772727273;C14857_KI: 0.40474194772727273;C14805_KI: 0.40474194772727273;C14868_KI: 0.40474194772727273;C07645_KI: 0.089868411;C14865_KI: 0.40474194772727273;C00080_KI: 0.496289641;C06790_KI: 0.37816146;C14802_KI: 0.40474194772727273;C14856_KI: 0.40474194772727273;C14861_KI: 0.40474194772727273;C11088_KI: 0.40474194772727273;C19586_KI: 0.036043528;C14863_KI: 0.40474194772727273;C14793_KI: 0.40474194772727273;C14852_KI: 0.40474194772727273;C14791_KI: 0.40474194772727273;C16738_KI: 0.025583422;C14851_KI: 0.40474194772727273;C11583_KI: 0.118064001;C14787_KI: 0.40474194772727273;C14871_KI: 0.40474194772727273;C14786_KI: 0.40474194772727273
