Accession Number,EC,Species,Label,Enzyme,Reaction ID,Substrates,Products,Km,Kcat
WP_001290699.1,1.8.1.2,,R412,Assimilatory sulfite reductase (nadph),R00858,C00001; C00006; C00283,C00005; C00080; C00094,Km_C00005: 0.034333333333333334; Km_C00080: nan; Km_C00094: 4.2586359242413945; Km_C00001: 2.518089413122621; Km_C00006: 0.0; Km_C00283: 36.88781429939989,Kcat_C00005: 263.2083333333333; Kcat_C00080: nan; Kcat_C00094: 4.2586359242413945; Kcat_C00001: 2.518089413122621; Kcat_C00006: 605.0; Kcat_C00283: 36.88781429939989
WP_001295467.1,6.3.2.6,,R413,Phosphoribosylaminoimidazolesuccinocarboxamide synthase,R04591,C00002; C00049; C04751,C00008; C00009; C04823,Km_C00008: 79.39732335794643; Km_C00009: 94.4728045987296; Km_C04823: 51.50910820176247; Km_C00002: 73.56043551514048; Km_C00049: 33.069243045447166; Km_C04751: 1.3,Kcat_C00008: 79.39732335794643; Kcat_C00009: 94.4728045987296; Kcat_C04823: 51.50910820176247; Kcat_C00002: 73.56043551514048; Kcat_C00049: 33.069243045447166; Kcat_C04751: 0.0
WP_000871512.1,3.2.1.21,,R414,Beta-glucosidase,R00026,C00001; C00185,C00221,Km_C00221: 3.2542019101220503; Km_C00001: 2.298056550104882; Km_C00185: 5.21195451471963,Kcat_C00221: 3.2542019101220503; Kcat_C00001: 2.298056550104882; Kcat_C00185: 5.21195451471963
WP_000871512.1,3.2.1.21,,R415,Beta-glucosidase,R00306,C00001; C00185,C00031,Km_C00031: 3.2542019101220503; Km_C00001: 2.298056550104882; Km_C00185: 5.21195451471963,Kcat_C00031: 3.2542019101220503; Kcat_C00001: 2.298056550104882; Kcat_C00185: 5.21195451471963
WP_000871512.1,3.2.1.21,,R416,Beta-glucosidase,R02887,C00001,C00221; C00760,Km_C00221: 3.2542019101220503; Km_C00760: nan; Km_C00001: 2.298056550104882,Kcat_C00221: 3.2542019101220503; Kcat_C00760: nan; Kcat_C00001: 2.298056550104882
WP_000871512.1,3.2.1.21,,R417,Beta-glucosidase,R03527,C00001; C01798,C00267; C01335,Km_C00267: 3.2542019101220503; Km_C01335: nan; Km_C00001: 2.298056550104882; Km_C01798: nan,Kcat_C00267: 3.2542019101220503; Kcat_C01335: nan; Kcat_C00001: 2.298056550104882; Kcat_C01798: nan
WP_000871512.1,3.2.1.21,,R418,Beta-glucosidase,R04949,C00001; C05713,C00031; C05712,Km_C00031: 3.2542019101220503; Km_C05712: nan; Km_C00001: 2.298056550104882; Km_C05713: nan,Kcat_C00031: 3.2542019101220503; Kcat_C05712: nan; Kcat_C00001: 2.298056550104882; Kcat_C05713: nan
WP_000871512.1,3.2.1.21,,R419,Beta-glucosidase,R04998,C00001; C05839,C00031; C05838,Km_C00031: 3.2542019101220503; Km_C05838: 3.239992699661629; Km_C00001: 2.298056550104882; Km_C05839: 3.220557515916507,Kcat_C00031: 3.2542019101220503; Kcat_C05838: 3.239992699661629; Kcat_C00001: 2.298056550104882; Kcat_C05839: 3.220557515916507
WP_000080085.1,3.1.3.15,,R420,Histidinol-phosphatase,R03013,C00001; C01100,C00009; C00860,Km_C00009: 4.976122466165736; Km_C00860: 1.6351380637172763; Km_C00001: 4.612637497879289; Km_C01100: 0.048999999999999995,Kcat_C00009: 4.976122466165736; Kcat_C00860: 1.6351380637172763; Kcat_C00001: 4.612637497879289; Kcat_C01100: 1136.25
WP_000114984.1,3.5.1.88,,R421,Peptide deformylase,R05635,C00001; C11439,C00058; C11440,Km_C00058: 2.305450484216824; Km_C11440: 2.5727561950003164; Km_C00001: 1.308808088731333; Km_C11439: 0.3139512208466954,Kcat_C00058: 2.305450484216824; Kcat_C11440: 2.5727561950003164; Kcat_C00001: 1.308808088731333; Kcat_C11439: 0.3139512208466954
WP_000789986.1,5.3.1.9,,R422,Glucose-6-phosphate isomerase,R00771,C00092,C00085,Km_C00085: 0.2; Km_C00092: 0.28,Kcat_C00085: 0.0; Kcat_C00092: 0.0
WP_000789986.1,5.3.1.9,,R423,Glucose-6-phosphate isomerase,R02740,C00668,C05345,Km_C05345: 0.147; Km_C00668: 1.2922045168667875,Kcat_C05345: 0.0; Kcat_C00668: 1.2922045168667875
WP_000789986.1,5.3.1.9,,R424,Glucose-6-phosphate isomerase,R03321,C01172,C05345,Km_C05345: 0.147; Km_C01172: 1.2922045168667875,Kcat_C05345: 0.0; Kcat_C01172: 1.2922045168667875
WP_000789986.1,5.3.1.9,,R425,Glucose-6-phosphate isomerase,R02739,C00668,C01172,Km_C01172: 1.2922045168667875; Km_C00668: 1.2922045168667875,Kcat_C01172: 1.2922045168667875; Kcat_C00668: 1.2922045168667875
WP_000397144.1,3.4.11.1,,R426,Leucyl aminopeptidase,R00899,C00001; C01419,C00037; C00097,Km_C00037: 0.1943652873721367; Km_C00097: 0.0307664718665223; Km_C00001: 1.4953430791770002; Km_C01419: 6.53444647817853,Kcat_C00037: 0.1943652873721367; Kcat_C00097: 0.0307664718665223; Kcat_C00001: 1.4953430791770002; Kcat_C01419: 6.53444647817853
WP_000397144.1,3.4.11.1,,R427,Leucyl aminopeptidase,R04951,C00001; C05729,C00037; C05726,Km_C00037: 0.1943652873721367; Km_C05726: nan; Km_C00001: 1.4953430791770002; Km_C05729: nan,Kcat_C00037: 0.1943652873721367; Kcat_C05726: nan; Kcat_C00001: 1.4953430791770002; Kcat_C05729: nan
WP_000853753.1,3.1.3.11,,R428,Fructose-bisphosphatase,R00762,C00001; C00354,C00009; C00085,Km_C00009: 0.0587303169243322; Km_C00085: 0.5194809966877715; Km_C00001: 2.569183622847625; Km_C00354: 1.0,Kcat_C00009: 0.0587303169243322; Kcat_C00085: 0.5194809966877715; Kcat_C00001: 2.569183622847625; Kcat_C00354: 0.0
WP_000853753.1,3.1.3.11,,R429,Fructose-bisphosphatase,R04780,C00001; C05378,C00009; C05345,Km_C00009: 0.0587303169243322; Km_C05345: 0.5194809966877715; Km_C00001: 2.569183622847625; Km_C05378: 0.1,Kcat_C00009: 0.0587303169243322; Kcat_C05345: 0.5194809966877715; Kcat_C00001: 2.569183622847625; Kcat_C05378: 2.5
WP_000853753.1,3.1.3.11,,R430,Fructose-bisphosphatase,R01845,C00001; C00447,C00009; C05382,Km_C00009: 0.0587303169243322; Km_C05382: 1.0839438784873223; Km_C00001: 2.569183622847625; Km_C00447: 1.149284129406626,Kcat_C00009: 0.0587303169243322; Kcat_C05382: 1.0839438784873223; Kcat_C00001: 2.569183622847625; Kcat_C00447: 1.149284129406626
WP_000816280.1,5.1.3.1,,R431,Ribulose-phosphate 3-epimerase,R01529,C00199,C00231,Km_C00231: 6.229903201865202; Km_C00199: 6.229903201865202,Kcat_C00231: 6.229903201865202; Kcat_C00199: 6.229903201865202
WP_000127356.1,2.4.2.7,,R432,Adenine phosphoribosyltransferase,R00190,C00013; C00020,C00119; C00147,Km_C00119: 0.0675; Km_C00147: 34.55598470581828; Km_C00013: 1.5910365692262132; Km_C00020: 5.611387503664424,Kcat_C00119: 0.0; Kcat_C00147: 34.55598470581828; Kcat_C00013: 1.5910365692262132; Kcat_C00020: 5.611387503664424
WP_000127356.1,2.4.2.7,,R433,Adenine phosphoribosyltransferase,R01229,C00013; C00144,C00119; C00242,Km_C00119: 0.0675; Km_C00242: 7.057249922962918; Km_C00013: 1.5910365692262132; Km_C00144: 2.3981515571009173,Kcat_C00119: 0.0; Kcat_C00242: 7.057249922962918; Kcat_C00013: 1.5910365692262132; Kcat_C00144: 2.3981515571009173
WP_000127356.1,2.4.2.7,,R434,Adenine phosphoribosyltransferase,R04378,C00013; C04677,C00119; C04051,Km_C00119: 0.0675; Km_C04051: 1.4882368088148543; Km_C00013: 1.5910365692262132; Km_C04677: 3.610810176276163,Kcat_C00119: 0.0; Kcat_C04051: 1.4882368088148543; Kcat_C00013: 1.5910365692262132; Kcat_C04677: 3.610810176276163
WP_000089084.1,1.2.1.8,,R435,Betaine-aldehyde dehydrogenase,R02565,C00001; C00003; C00576,C00004; C00080; C00719,Km_C00004: 6.925983211101089; Km_C00080: nan; Km_C00719: 7.135996738628712; Km_C00001: 3.6045854981044094; Km_C00003: 5.795653069910357; Km_C00576: 0.13,Kcat_C00004: 6.925983211101089; Kcat_C00080: nan; Kcat_C00719: 7.135996738628712; Kcat_C00001: 3.6045854981044094; Kcat_C00003: 5.795653069910357; Kcat_C00576: 0.0
WP_000089084.1,1.2.1.8,,R436,Betaine-aldehyde dehydrogenase,R02566,C00001; C00006; C00576,C00005; C00080; C00719,Km_C00005: 6.9745029595072925; Km_C00080: nan; Km_C00719: 7.135996738628712; Km_C00001: 3.6045854981044094; Km_C00006: 0.57125; Km_C00576: 0.13,Kcat_C00005: 6.9745029595072925; Kcat_C00080: nan; Kcat_C00719: 7.135996738628712; Kcat_C00001: 3.6045854981044094; Kcat_C00006: 0.0; Kcat_C00576: 0.0
WP_000853869.1,4.1.2.40,,R437,Tagatose-bisphosphate aldolase,R01069,C03785,C00111; C00118,Km_C00111: 0.4742457173843046; Km_C00118: 16.88841372569634; Km_C03785: 0.6206721158249169,Kcat_C00111: 0.4742457173843046; Kcat_C00118: 16.88841372569634; Kcat_C03785: 0.6206721158249169
WP_000639996.1,4.1.3.36,,R438,1;4-dihydroxy-2-naphthoyl-coa synthase,R04150,C03160,C00010; C03657,Km_C00010: 1615.820798798439; Km_C03657: 225.26662441854836; Km_C03160: 0.0259,Kcat_C00010: 1615.820798798439; Kcat_C03657: 225.26662441854836; Kcat_C03160: 0.062
WP_000639996.1,4.1.3.36,,R439,1;4-dihydroxy-2-naphthoyl-coa synthase,R07263,C03160,C00001; C15547,Km_C00001: 117.73954028783044; Km_C15547: nan; Km_C03160: 0.0259,Kcat_C00001: 117.73954028783044; Kcat_C15547: nan; Kcat_C03160: 0.062
WP_000332036.1,1.17.4.1,,R440,Ribonucleoside-diphosphate reductase,R04294,C00001; C00343; C04232,C00342; C03723,Km_C00342: nan; Km_C03723: nan; Km_C00001: 2.407397167751859; Km_C00343: nan; Km_C04232: nan,Kcat_C00342: nan; Kcat_C03723: nan; Kcat_C00001: 2.407397167751859; Kcat_C00343: nan; Kcat_C04232: nan
WP_000332036.1,1.17.4.1,,R441,Ribonucleoside-diphosphate reductase,R02017,C00001; C00206; C00343,C00008; C00342,Km_C00008: 11.849048161533236; Km_C00342: nan; Km_C00001: 2.407397167751859; Km_C00206: 9.976075511949922; Km_C00343: nan,Kcat_C00008: 11.849048161533236; Kcat_C00342: nan; Kcat_C00001: 2.407397167751859; Kcat_C00206: 9.976075511949922; Kcat_C00343: nan
WP_000332036.1,1.17.4.1,,R442,Ribonucleoside-diphosphate reductase,R02018,C00001; C00343; C01346,C00015; C00342,Km_C00015: 10.927426673246371; Km_C00342: nan; Km_C00001: 2.407397167751859; Km_C00343: nan; Km_C01346: 9.33738703872496,Kcat_C00015: 10.927426673246371; Kcat_C00342: nan; Kcat_C00001: 2.407397167751859; Kcat_C00343: nan; Kcat_C01346: 9.33738703872496
WP_000332036.1,1.17.4.1,,R443,Ribonucleoside-diphosphate reductase,R02019,C00001; C00343; C00361,C00035; C00342,Km_C00035: 8.301348317750278; Km_C00342: nan; Km_C00001: 2.407397167751859; Km_C00343: nan; Km_C00361: 0.4647086266066406,Kcat_C00035: 8.301348317750278; Kcat_C00342: nan; Kcat_C00001: 2.407397167751859; Kcat_C00343: nan; Kcat_C00361: 0.4647086266066406
WP_000332036.1,1.17.4.1,,R444,Ribonucleoside-diphosphate reductase,R02024,C00001; C00343; C00705,C00112; C00342,Km_C00112: 0.0; Km_C00342: nan; Km_C00001: 2.407397167751859; Km_C00343: nan; Km_C00705: 13.050187764344992,Kcat_C00112: 8.115; Kcat_C00342: nan; Kcat_C00001: 2.407397167751859; Kcat_C00343: nan; Kcat_C00705: 13.050187764344992
WP_000332036.1,1.17.4.1,,R445,Ribonucleoside-diphosphate reductase,R08363,C00001; C04232; C16664,C03723; C16663,Km_C03723: nan; Km_C16663: 4.36819219091311; Km_C00001: 2.407397167751859; Km_C04232: nan; Km_C16664: 5.398672831509457,Kcat_C03723: nan; Kcat_C16663: 4.36819219091311; Kcat_C00001: 2.407397167751859; Kcat_C04232: nan; Kcat_C16664: 5.398672831509457
WP_000332036.1,1.17.4.1,,R446,Ribonucleoside-diphosphate reductase,R08364,C00001; C03170; C04232,C02090; C03723,Km_C02090: 19.531065425770237; Km_C03723: nan; Km_C00001: 2.407397167751859; Km_C03170: 63.66029635881725; Km_C04232: nan,Kcat_C02090: 19.531065425770237; Kcat_C03723: nan; Kcat_C00001: 2.407397167751859; Kcat_C03170: 63.66029635881725; Kcat_C04232: nan
WP_001217335.1,1.7.1.7,,R447,Gmp reductase,R01134,C00006; C00014; C00130,C00005; C00080; C00144,Km_C00005: 0.0147; Km_C00080: nan; Km_C00144: 0.096; Km_C00006: 28.682278808337927; Km_C00014: 102.24930234337042; Km_C00130: 30.203455568318347,Kcat_C00005: 0.0; Kcat_C00080: nan; Kcat_C00144: 0.0; Kcat_C00006: 28.682278808337927; Kcat_C00014: 102.24930234337042; Kcat_C00130: 30.203455568318347
WP_000893272.1,1.2.1.41,,R448,Glutamate-5-semialdehyde dehydrogenase,R03313,C00006; C00009; C01165,C00005; C00080; C03287,Km_C00005: 20.15901219725752; Km_C00080: nan; Km_C03287: 14.622534410908765; Km_C00006: 0.11499999999999999; Km_C00009: 0.7775128975701863; Km_C01165: 2.5,Kcat_C00005: 20.15901219725752; Kcat_C00080: nan; Kcat_C03287: 14.622534410908765; Kcat_C00006: 0.0; Kcat_C00009: 0.7775128975701863; Kcat_C01165: 0.0
WP_001291990.1,2.4.2.22,,R449,Xanthine phosphoribosyltransferase,R02142,C00013; C00655,C00119; C00385,Km_C00119: 0.139; Km_C00385: 0.0174; Km_C00013: 0.0001105606238818; Km_C00655: 0.0055769014958674,Kcat_C00119: 112.0; Kcat_C00385: 150.0; Kcat_C00013: 0.0001105606238818; Kcat_C00655: 0.0055769014958674
WP_001291990.1,2.4.2.22,,R450,Xanthine phosphoribosyltransferase,R01229,C00013; C00144,C00119; C00242,Km_C00119: 0.139; Km_C00242: 0.0043; Km_C00013: 0.0001105606238818; Km_C00144: 0.0035682925481478,Kcat_C00119: 112.0; Kcat_C00242: 112.0; Kcat_C00013: 0.0001105606238818; Kcat_C00144: 0.0035682925481478
WP_000493947.1,2.5.1.9,,R451,Riboflavin synthase,R00066,C04332,C00255; C04732,Km_C00255: 0.1932096630240575; Km_C04732: 0.3805009110627582; Km_C04332: 0.0,Kcat_C00255: 0.1932096630240575; Kcat_C04732: 0.3805009110627582; Kcat_C04332: 0.00833
WP_001058802.1,1.1.1.2,,R452,Alcohol dehydrogenase (nadp+),R07328,C00006; C00069,C00005; C00071; C00080,Km_C00005: 6.0782210344446606; Km_C00071: nan; Km_C00080: nan; Km_C00006: 5.299930475224825; Km_C00069: nan,Kcat_C00005: 6.0782210344446606; Kcat_C00071: nan; Kcat_C00080: nan; Kcat_C00006: 5.299930475224825; Kcat_C00069: nan
WP_001058802.1,1.1.1.2,,R453,Alcohol dehydrogenase (nadp+),R00625,C00006; C00226,C00005; C00071; C00080,Km_C00005: 6.0782210344446606; Km_C00071: nan; Km_C00080: nan; Km_C00006: 5.299930475224825; Km_C00226: nan,Kcat_C00005: 6.0782210344446606; Kcat_C00071: nan; Kcat_C00080: nan; Kcat_C00006: 5.299930475224825; Kcat_C00226: nan
WP_001058802.1,1.1.1.2,,R454,Alcohol dehydrogenase (nadp+),R00746,C00006; C00469,C00005; C00080; C00084,Km_C00005: 6.0782210344446606; Km_C00080: nan; Km_C00084: 28.47; Km_C00006: 5.299930475224825; Km_C00469: 5.525797557635948,Kcat_C00005: 6.0782210344446606; Kcat_C00080: nan; Kcat_C00084: 53.5; Kcat_C00006: 5.299930475224825; Kcat_C00469: 5.525797557635948
WP_001058802.1,1.1.1.2,,R455,Alcohol dehydrogenase (nadp+),R01041,C00006; C00116,C00005; C00080; C00577,Km_C00005: 6.0782210344446606; Km_C00080: nan; Km_C00577: 7.8837958530920655; Km_C00006: 5.299930475224825; Km_C00116: 4.647592544836313,Kcat_C00005: 6.0782210344446606; Kcat_C00080: nan; Kcat_C00577: 7.8837958530920655; Kcat_C00006: 5.299930475224825; Kcat_C00116: 4.647592544836313
WP_001058802.1,1.1.1.2,,R456,Alcohol dehydrogenase (nadp+),R05231,C00006; C06103,C00005; C00080; C06102,Km_C00005: 6.0782210344446606; Km_C00080: nan; Km_C06102: 4.001849346926843; Km_C00006: 5.299930475224825; Km_C06103: 1.7457996739538522,Kcat_C00005: 6.0782210344446606; Kcat_C00080: nan; Kcat_C06102: 4.001849346926843; Kcat_C00006: 5.299930475224825; Kcat_C06103: 1.7457996739538522
WP_001151604.1,1.1.1.95,,R457,Phosphoglycerate dehydrogenase,R01513,C00003; C00197,C00004; C00080; C03232,Km_C00004: 1.0793832911303338; Km_C00080: nan; Km_C03232: 0.0022500000000000003; Km_C00003: 0.5210639695017175; Km_C00197: 1.1,Kcat_C00004: 1.0793832911303338; Kcat_C00080: nan; Kcat_C03232: 0.463; Kcat_C00003: 0.5210639695017175; Kcat_C00197: 0.0
WP_001151604.1,1.1.1.95,,R458,Phosphoglycerate dehydrogenase,R08198,C00003; C02630,C00004; C00026; C00080,Km_C00004: 1.0793832911303338; Km_C00026: 0.053; Km_C00080: nan; Km_C00003: 0.5210639695017175; Km_C02630: 0.0041103087598416,Kcat_C00004: 1.0793832911303338; Kcat_C00026: 0.28500000000000003; Kcat_C00080: nan; Kcat_C00003: 0.5210639695017175; Kcat_C02630: 0.0041103087598416
WP_001302318.1,2.7.2.8,,R459,Acetylglutamate kinase,R02649,C00002; C00624,C00008; C04133,Km_C00008: 14.901886027432322; Km_C04133: 22.07357893638284; Km_C00002: 13.143369679767812; Km_C00624: 0.75,Kcat_C00008: 14.901886027432322; Kcat_C04133: 22.07357893638284; Kcat_C00002: 13.143369679767812; Kcat_C00624: 0.0
WP_001109486.1,3.1.2.6,,R460,Hydroxyacylglutathione hydrolase,R04090,C00001; C03899,C00051; C02929,Km_C00051: 45.16141593216052; Km_C02929: nan; Km_C00001: 3.9181322308951687; Km_C03899: nan,Kcat_C00051: 45.16141593216052; Kcat_C02929: nan; Kcat_C00001: 3.9181322308951687; Kcat_C03899: nan
WP_001109486.1,3.1.2.6,,R461,Hydroxyacylglutathione hydrolase,R01736,C00001; C03451,C00051; C00256,Km_C00051: 45.16141593216052; Km_C00256: 45.68294204432385; Km_C00001: 3.9181322308951687; Km_C03451: 117.23662826897348,Kcat_C00051: 45.16141593216052; Kcat_C00256: 45.68294204432385; Kcat_C00001: 3.9181322308951687; Kcat_C03451: 117.23662826897348
WP_000866792.1,6.3.4.13,,R462,Phosphoribosylamine-glycine ligase,R04144,C00002; C00037; C03090,C00008; C00009; C03838,Km_C00008: 5.610556674613619; Km_C00009: 0.0152262468370378; Km_C03838: 3.177575557848423; Km_C00002: 3.167490844523806; Km_C00037: 0.1705982976531304; Km_C03090: 0.07,Kcat_C00008: 5.610556674613619; Kcat_C00009: 0.0152262468370378; Kcat_C03838: 3.177575557848423; Kcat_C00002: 3.167490844523806; Kcat_C00037: 0.1705982976531304; Kcat_C03090: 0.0
WP_000816234.1,2.1.1.45,,R463,Thymidylate synthase,R02101,C00143; C00365,C00364; C00415,Km_C00364: 0.3527269016639614; Km_C00415: 0.757018881238716; Km_C00143: 0.1115; Km_C00365: 0.0045,Kcat_C00364: 0.3527269016639614; Kcat_C00415: 0.757018881238716; Kcat_C00143: 0.0; Kcat_C00365: 0.0
WP_001170661.1,5.3.1.8,,R464,Mannose-6-phosphate isomerase,R00772,C00275,C00085,Km_C00085: 17.920771808056955; Km_C00275: 17.48686850879774,Kcat_C00085: 17.920771808056955; Kcat_C00275: 17.48686850879774
WP_001170661.1,5.3.1.8,,R465,Mannose-6-phosphate isomerase,R01819,C00275,C05345,Km_C05345: 0.33; Km_C00275: 17.48686850879774,Kcat_C05345: 23.0; Kcat_C00275: 17.48686850879774
WP_000131757.1,2.4.2.17,,R466,Atp phosphoribosyltransferase,R01071,C00013; C02739,C00002; C00119,Km_C00002: 0.7193141881004579; Km_C00119: 0.1984828639898911; Km_C00013: 0.0050888876210302; Km_C02739: 0.2665595937387103,Kcat_C00002: 0.7193141881004579; Kcat_C00119: 0.1984828639898911; Kcat_C00013: 0.0050888876210302; Kcat_C02739: 0.2665595937387103
WP_000337081.1,6.3.5.4,,R467,Asparagine synthase (glutamine-hydrolysing),R00256,C00001; C00064,C00014; C00025,Km_C00014: 2.6104517927783064; Km_C00025: 0.6360761695547879; Km_C00001: 1.7110319508694067; Km_C00064: 0.8380127575645318,Kcat_C00014: 2.6104517927783064; Kcat_C00025: 0.6360761695547879; Kcat_C00001: 1.7110319508694067; Kcat_C00064: 0.8380127575645318
WP_000337081.1,6.3.5.4,,R468,Asparagine synthase (glutamine-hydrolysing),R00483,C00002; C00014; C00049,C00013; C00020; C00152,Km_C00013: 0.122458519155254; Km_C00020: 0.9602907339211068; Km_C00152: 0.7412129354755187; Km_C00002: 0.6795497841916759; Km_C00014: 2.6104517927783064; Km_C00049: 0.993816401408963,Kcat_C00013: 0.122458519155254; Kcat_C00020: 0.9602907339211068; Kcat_C00152: 0.7412129354755187; Kcat_C00002: 0.6795497841916759; Kcat_C00014: 2.6104517927783064; Kcat_C00049: 0.993816401408963
WP_000337081.1,6.3.5.4,,R469,Asparagine synthase (glutamine-hydrolysing),R00578,C00001; C00002; C00049; C00064,C00013; C00020; C00025; C00152,Km_C00013: 0.122458519155254; Km_C00020: 0.9602907339211068; Km_C00025: 0.6360761695547879; Km_C00152: 0.7412129354755187; Km_C00001: 1.7110319508694067; Km_C00002: 0.6795497841916759; Km_C00049: 0.993816401408963; Km_C00064: 0.8380127575645318,Kcat_C00013: 0.122458519155254; Kcat_C00020: 0.9602907339211068; Kcat_C00025: 0.6360761695547879; Kcat_C00152: 0.7412129354755187; Kcat_C00001: 1.7110319508694067; Kcat_C00002: 0.6795497841916759; Kcat_C00049: 0.993816401408963; Kcat_C00064: 0.8380127575645318
WP_000219193.1,3.6.4.13,,R470,Rna helicase,R00086,C00001; C00002,C00008; C00009,Km_C00008: 2.6063144872324124; Km_C00009: 0.0541559951675647; Km_C00001: 2.1705160011990827; Km_C00002: 2.340958983809639,Kcat_C00008: 2.6063144872324124; Kcat_C00009: 0.0541559951675647; Kcat_C00001: 2.1705160011990827; Kcat_C00002: 2.340958983809639
WP_000224573.1,2.7.4.22,,R471,Ump kinase,R00158,C00002; C00105,C00008; C00015,Km_C00008: 118.49543007502103; Km_C00015: 91.66300208370714; Km_C00002: 103.20337303647906; Km_C00105: 0.38812499999999994,Kcat_C00008: 118.49543007502103; Kcat_C00015: 91.66300208370714; Kcat_C00002: 103.20337303647906; Kcat_C00105: 0.0
WP_000818411.1,2.5.1.16,,R472,Spermidine synthase,R01920,C00134; C01137,C00170; C00315,Km_C00170: 1.119545855265346; Km_C00315: 1.3675119726314402; Km_C00134: 0.0778; Km_C01137: 0.0022,Kcat_C00170: 1.119545855265346; Kcat_C00315: 1.3675119726314402; Kcat_C00134: 0.0; Kcat_C01137: 0.0
WP_000818411.1,2.5.1.16,,R473,Spermidine synthase,R02869,C00315; C01137,C00170; C00750,Km_C00170: 1.119545855265346; Km_C00750: 1.1646344850886534; Km_C00315: 1.3675119726314402; Km_C01137: 0.0022,Kcat_C00170: 1.119545855265346; Kcat_C00750: 1.1646344850886534; Kcat_C00315: 1.3675119726314402; Kcat_C01137: 0.0
WP_000818411.1,2.5.1.16,,R474,Spermidine synthase,R08359,C01137; C01672,C00170; C16565,Km_C00170: 1.119545855265346; Km_C16565: nan; Km_C01137: 0.0022; Km_C01672: 1.485137447305617,Kcat_C00170: 1.119545855265346; Kcat_C16565: nan; Kcat_C01137: 0.0; Kcat_C01672: 1.485137447305617
WP_000354622.1,6.4.1.2,,R475,Acetyl-coa carboxylase,R00742,C00002; C00024; C00288,C00008; C00009; C00083,Km_C00008: 0.4578275820509849; Km_C00009: 0.0068869567515339; Km_C00083: 0.1; Km_C00002: 0.2737279749880686; Km_C00024: 0.5012963592686307; Km_C00288: 0.0261282712847113,Kcat_C00008: 0.4578275820509849; Kcat_C00009: 0.0068869567515339; Kcat_C00083: 0.0; Kcat_C00002: 0.2737279749880686; Kcat_C00024: 0.5012963592686307; Kcat_C00288: 0.0261282712847113
WP_000354622.1,6.4.1.2,,R476,Acetyl-coa carboxylase,R04386,C00024; C04419,C00083; C06250,Km_C00083: 0.1; Km_C06250: nan; Km_C00024: 0.5012963592686307; Km_C04419: nan,Kcat_C00083: 0.0; Kcat_C06250: nan; Kcat_C00024: 0.5012963592686307; Kcat_C04419: nan
WP_000998544.1,2.6.1.33,,R477,Dtdp-4-amino-4;6-dideoxy-d-glucose transaminase,R02773,C00026; C04268,C00025; C11907,Km_C00025: 5.793689943640422; Km_C11907: 0.14; Km_C00026: 0.22; Km_C04268: 0.032,Kcat_C00025: 5.793689943640422; Kcat_C11907: 0.0; Kcat_C00026: 0.0; Kcat_C04268: 0.0
